Number of combinations considered: 1330
3 Descriptors | Sum of Descriptor Correlation | R2 | MAE
['n_d_el_active', 'adjacent_site_oxidation_state', '4th', 0.76, 0.78201, 0.328]
['Z_val_bulk', 'q_O', '4th', 0.26, 0.78198, 0.33]
['bandgap', 'bulk_metal_oxidation_state', '4th', 0.86, 0.78194, 0.324]
['d_MO', 'n_d_el_adjacent', 'bulk_metal_oxidation_state', 0.93, 0.78189, 0.32]
['q_O', 'n_d_el_adjacent', '4th', 0.84, 0.78184, 0.331]
['bulk_metal_oxidation_state', 'en_pauling', '4th', 2.12, 0.78179, 0.325]
['n_d_el_active', 'n_d_el_adjacent', 'bulk_metal_oxidation_state', 2.62, 0.78158, 0.322]
['q_O', 'n_d_el_active', '4th', 0.86, 0.78153, 0.331]
['q_O', '1st', '4th', 0.74, 0.78148, 0.331]
['q_O', 'magmom', '4th', 0.28, 0.78142, 0.33]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', '4th', 0.81, 0.78138, 0.322]
['d_MM', 'n_d_el_adjacent', 'bulk_metal_oxidation_state', 1.07, 0.7813, 0.319]
['q_O', 'd_MO', 'c6', 0.34, 0.78114, 0.321]
['Z_val_bulk', 'bulk_metal_oxidation_state', '1st', 1.26, 0.7811, 0.321]
['Z_val_atom', 'bulk_metal_oxidation_state', '1st', 2.2, 0.7811, 0.321]
['Z_val_atom', 'Z_val_bulk', '1st', 1.42, 0.7811, 0.321]
['Z_val_bulk', 'bulk_metal_oxidation_state', '2nd', 1.54, 0.78102, 0.321]
['Z_val_atom', 'bulk_metal_oxidation_state', '2nd', 2.38, 0.78102, 0.321]
['Z_val_atom', 'Z_val_bulk', '2nd', 1.65, 0.78102, 0.321]
['q_M', 'd_MM', 'n_d_el_adjacent', 0.87, 0.78097, 0.329]
['adjacent_site_oxidation_state', '4th', '5th', 0.1, 0.78095, 0.316]
['adjacent_site_oxidation_state', 'c6', '3rd', 0.76, 0.78086, 0.305]
['Z_val_atom', 'd_MO', 'c6', 0.83, 0.78073, 0.324]
['d_MO', 'atomic_radius', 'c6', 0.87, 0.78072, 0.321]
['Z_val_bulk', 'd_MO', 'c6', 0.54, 0.78031, 0.319]
['d_MO', 'n_d_el_adjacent', 'c6', 0.82, 0.78027, 0.323]
['d_MO', 'c6', '1st', 0.65, 0.78011, 0.324]
['d_MO', 'adjacent_site_oxidation_state', 'c6', 0.9, 0.77989, 0.321]
['Z_val_bulk', 'bandgap', 'bulk_metal_oxidation_state', 0.42, 0.77989, 0.324]
['Z_val_atom', 'bandgap', 'bulk_metal_oxidation_state', 0.86, 0.77989, 0.324]
['Z_val_atom', 'Z_val_bulk', 'bandgap', 0.66, 0.77989, 0.324]
['bulk_metal_oxidation_state', '1st', '4th', 2.21, 0.77985, 0.325]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', 'en_pauling', 0.75, 0.77973, 0.32]
['Z_val_atom', 'adjacent_site_oxidation_state', 'en_pauling', 0.77, 0.77973, 0.32]
['Z_val_atom', 'n_d_el_adjacent', 'en_pauling', 2.22, 0.77973, 0.32]
['Z_val_atom', 'Z_val_bulk', 'bulk_metal_oxidation_state', 1.82, 0.77964, 0.326]
['d_MO', 'n_d_el_adjacent', '5th', 0.11, 0.7795, 0.331]
['Z_val_bulk', 'bandgap', 'active_site_oxidation_state', 0.37, 0.77903, 0.317]
['adjacent_site_oxidation_state', 'atomic_radius', '4th', 0.74, 0.77891, 0.325]
['q_O', 'c6', '5th', 0.19, 0.77879, 0.329]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', 'c6', 0.87, 0.77867, 0.332]
['Z_val_atom', 'adjacent_site_oxidation_state', 'c6', 0.85, 0.77867, 0.332]
['Z_val_atom', 'n_d_el_adjacent', 'c6', 2.42, 0.77867, 0.332]
['bandgap', 'n_d_el_active', 'c6', 0.72, 0.77856, 0.323]
['Z_val_bulk', 'active_site_oxidation_state', '1st', 0.41, 0.77856, 0.32]
['Z_val_bulk', 'n_d_el_adjacent', 'active_site_oxidation_state', 0.9, 0.77849, 0.32]
['bandgap', '3rd', '4th', 0.61, 0.77797, 0.34]
['bandgap', 'n_d_el_adjacent', 'c6', 0.72, 0.77759, 0.321]
['magmom', 'n_d_el_adjacent', 'active_site_oxidation_state', 0.59, 0.7771, 0.345]
['magmom', 'd_MM', '3rd', 1.33, 0.77681, 0.329]
['Z_val_bulk', 'q_M', '3rd', 0.49, 0.7767, 0.305]
['q_M', '2nd', '4th', 1.04, 0.77668, 0.325]
['q_M', 'c6', '2nd', 1.28, 0.77665, 0.306]
['Z_val_bulk', 'q_M', 'd_MM', 0.88, 0.77663, 0.335]
['Z_val_bulk', 'bandgap', 'c6', 0.28, 0.77646, 0.323]
['bulk_metal_oxidation_state', 'en_pauling', '3rd', 1.82, 0.7762, 0.321]
['q_M', 'adjacent_site_oxidation_state', '4th', 0.8, 0.77615, 0.322]
['adjacent_site_oxidation_state', '1st', '4th', 0.67, 0.77607, 0.32]
['adjacent_site_oxidation_state', 'en_pauling', '4th', 0.56, 0.77605, 0.321]
['magmom', 'd_MO', '3rd', 0.86, 0.77592, 0.321]
['q_O', 'magmom', 'c6', 0.35, 0.77553, 0.333]
['n_d_el_active', 'bulk_metal_oxidation_state', '3rd', 2.2, 0.7754, 0.333]
['q_O', 'c6', '2nd', 1.0, 0.7753, 0.336]
['active_site_oxidation_state', '1st', '3rd', 0.41, 0.77526, 0.319]
['adjacent_site_oxidation_state', 'atomic_radius', '3rd', 0.47, 0.77495, 0.324]
['bandgap', 'n_d_el_adjacent', 'active_site_oxidation_state', 0.19, 0.77492, 0.338]
['q_O', 'adjacent_site_oxidation_state', 'c6', 0.2, 0.77463, 0.326]
['d_MO', 'atomic_radius', '3rd', 0.49, 0.77414, 0.324]
['q_M', 'c6', 'en_pauling', 0.96, 0.77395, 0.306]
['Z_val_atom', 'bandgap', '5th', 0.1, 0.77374, 0.325]
['q_O', 'n_d_el_adjacent', 'active_site_oxidation_state', 0.49, 0.77365, 0.351]
['q_O', 'c6', '3rd', 0.88, 0.77354, 0.324]
['q_O', 'n_d_el_active', 'c6', 0.96, 0.77326, 0.333]
['q_O', 'c6', 'en_pauling', 0.68, 0.77282, 0.332]
['Z_val_bulk', 'q_O', 'c6', 0.38, 0.77177, 0.335]
['adjacent_site_oxidation_state', 'c6', '5th', 0.12, 0.77133, 0.322]
['d_MM', 'atomic_radius', '3rd', 0.87, 0.77127, 0.319]
['bandgap', 'c6', '5th', 0.2, 0.77115, 0.317]
['Z_val_atom', 'q_O', 'c6', 0.94, 0.77113, 0.334]
['q_O', 'c6', '1st', 0.73, 0.77106, 0.337]
['bandgap', 'c6', '4th', 0.89, 0.77104, 0.323]
['bulk_metal_oxidation_state', '1st', '3rd', 1.89, 0.77076, 0.329]
['q_O', 'atomic_radius', 'c6', 0.95, 0.77049, 0.335]
['q_O', 'n_d_el_adjacent', 'c6', 0.89, 0.77044, 0.335]
['q_M', 'n_d_el_active', 'bulk_metal_oxidation_state', 1.06, 0.77031, 0.349]
['q_M', 'c6', '4th', 1.19, 0.76974, 0.301]
['Z_val_atom', 'd_MO', 'en_pauling', 0.74, 0.76961, 0.34]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', '3rd', 0.79, 0.76946, 0.323]
['Z_val_atom', 'adjacent_site_oxidation_state', '3rd', 0.75, 0.76946, 0.323]
['Z_val_atom', 'n_d_el_adjacent', '3rd', 2.24, 0.76946, 0.323]
['adjacent_site_oxidation_state', 'c6', '1st', 0.63, 0.76928, 0.329]
['n_d_el_adjacent', 'active_site_oxidation_state', 'en_pauling', 0.68, 0.76927, 0.343]
['n_d_el_adjacent', 'active_site_oxidation_state', '1st', 0.73, 0.76915, 0.343]
['bulk_metal_oxidation_state', '1st', '2nd', 1.95, 0.76894, 0.333]
['magmom', 'd_MM', '2nd', 1.4, 0.76846, 0.31]
['q_M', 'n_d_el_adjacent', '2nd', 0.89, 0.76844, 0.314]
['adjacent_site_oxidation_state', 'c6', '2nd', 0.87, 0.76825, 0.323]
['Z_val_bulk', 'adjacent_site_oxidation_state', 'c6', 0.49, 0.7682, 0.328]
['Z_val_bulk', 'q_M', '2nd', 0.56, 0.76788, 0.306]
['adjacent_site_oxidation_state', 'atomic_radius', 'c6', 0.84, 0.76785, 0.321]
['adjacent_site_oxidation_state', 'c6', 'en_pauling', 0.6, 0.76761, 0.32]
['n_d_el_active', 'adjacent_site_oxidation_state', 'c6', 0.83, 0.76756, 0.322]
['magmom', 'd_MO', '2nd', 0.9, 0.76752, 0.326]
['magmom', 'adjacent_site_oxidation_state', 'c6', 0.85, 0.76746, 0.321]
['bandgap', 'c6', '3rd', 0.77, 0.76728, 0.331]
['Z_val_bulk', 'q_M', 'c6', 0.43, 0.76702, 0.306]
['q_M', 'n_d_el_adjacent', 'c6', 0.92, 0.76696, 0.31]
['q_M', 'c6', '1st', 0.92, 0.76463, 0.308]
['q_M', 'atomic_radius', 'c6', 1.21, 0.76433, 0.312]
['q_M', 'n_d_el_active', 'c6', 0.92, 0.76392, 0.311]
['q_M', 'c6', '5th', 0.31, 0.76388, 0.31]
['active_site_oxidation_state', '2nd', '3rd', 0.74, 0.7638, 0.344]
['n_d_el_active', 'bulk_metal_oxidation_state', 'atomic_radius', 2.15, 0.76377, 0.345]
['Z_val_bulk', 'd_MO', '5th', 0.33, 0.76366, 0.338]
['q_M', '1st', '3rd', 0.69, 0.7633, 0.332]
['bandgap', 'magmom', 'c6', 0.5, 0.76303, 0.335]
['bandgap', 'c6', 'en_pauling', 0.69, 0.76289, 0.331]
['d_MO', 'n_d_el_active', 'bulk_metal_oxidation_state', 0.93, 0.76271, 0.339]
['q_O', 'atomic_radius', '3rd', 0.55, 0.76246, 0.332]
['magmom', 'd_MM', 'n_d_el_adjacent', 0.98, 0.76223, 0.332]
['Z_val_atom', 'd_MM', 'en_pauling', 0.86, 0.76203, 0.336]
['magmom', 'd_MO', 'n_d_el_active', 0.79, 0.7618, 0.351]
['bandgap', 'c6', '2nd', 0.9, 0.76113, 0.332]
['Z_val_atom', 'bandgap', 'c6', 0.73, 0.761, 0.334]
['bandgap', 'c6', '1st', 0.64, 0.76085, 0.331]
['Z_val_bulk', 'adjacent_site_oxidation_state', '5th', 0.29, 0.7608, 0.355]
['bandgap', 'atomic_radius', 'c6', 0.83, 0.76048, 0.332]
['bandgap', 'n_d_el_adjacent', 'adjacent_site_oxidation_state', 0.37, 0.7594, 0.339]
['Z_val_atom', 'bandgap', 'adjacent_site_oxidation_state', 0.34, 0.7594, 0.339]
['Z_val_atom', 'bandgap', 'n_d_el_adjacent', 0.98, 0.7594, 0.339]
['Z_val_bulk', 'magmom', 'adjacent_site_oxidation_state', 0.91, 0.7591, 0.343]
['Z_val_atom', 'd_MO', '3rd', 0.73, 0.75857, 0.343]
['q_M', 'n_d_el_adjacent', '3rd', 0.84, 0.75809, 0.31]
['d_MO', 'n_d_el_active', 'n_d_el_adjacent', 1.13, 0.75802, 0.338]
['magmom', 'n_d_el_active', '4th', 0.86, 0.75763, 0.346]
['d_MM', 'n_d_el_active', 'bulk_metal_oxidation_state', 1.09, 0.75684, 0.359]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', 'atomic_radius', 0.72, 0.75648, 0.365]
['Z_val_atom', 'adjacent_site_oxidation_state', 'atomic_radius', 0.72, 0.75648, 0.365]
['Z_val_atom', 'n_d_el_adjacent', 'atomic_radius', 2.11, 0.75648, 0.365]
['bandgap', 'atomic_radius', '3rd', 0.47, 0.75609, 0.342]
['n_d_el_active', 'c6', '4th', 2.22, 0.75598, 0.346]
['d_MM', 'n_d_el_adjacent', '5th', 0.04, 0.7559, 0.346]
['n_d_el_active', 'bulk_metal_oxidation_state', '2nd', 2.37, 0.75547, 0.346]
['Z_val_bulk', 'magmom', 'd_MM', 1.0, 0.75544, 0.339]
['bulk_metal_oxidation_state', '2nd', '3rd', 2.33, 0.75537, 0.341]
['n_d_el_active', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.95, 0.75495, 0.359]
['n_d_el_active', 'bulk_metal_oxidation_state', 'en_pauling', 2.24, 0.7546, 0.364]
['q_O', 'magmom', 'n_d_el_active', 0.27, 0.75424, 0.345]
['adjacent_site_oxidation_state', '1st', '3rd', 0.4, 0.75417, 0.339]
['magmom', 'n_d_el_active', 'c6', 0.95, 0.75414, 0.356]
['d_MO', '1st', '3rd', 0.42, 0.75344, 0.353]
['q_O', '1st', '5th', 0.05, 0.75334, 0.343]
['Z_val_bulk', 'q_O', 'magmom', 0.16, 0.75285, 0.344]
['d_MO', '1st', '5th', 0.04, 0.75283, 0.365]
['q_O', 'n_d_el_adjacent', '5th', 0.12, 0.75281, 0.333]
['Z_val_atom', 'q_O', 'en_pauling', 0.8, 0.7526, 0.326]
['magmom', 'active_site_oxidation_state', '2nd', 0.71, 0.75225, 0.363]
['Z_val_atom', 'd_MO', 'atomic_radius', 0.69, 0.75158, 0.365]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', '1st', 0.79, 0.75136, 0.356]
['Z_val_atom', 'adjacent_site_oxidation_state', '1st', 0.76, 0.75136, 0.356]
['Z_val_atom', 'n_d_el_adjacent', '1st', 2.25, 0.75136, 0.356]
['Z_val_atom', 'bandgap', 'd_MO', 0.22, 0.75113, 0.346]
['active_site_oxidation_state', 'atomic_radius', '1st', 0.45, 0.75104, 0.345]
['n_d_el_adjacent', 'adjacent_site_oxidation_state', '2nd', 0.82, 0.75099, 0.358]
['Z_val_atom', 'adjacent_site_oxidation_state', '2nd', 0.82, 0.75099, 0.358]
['Z_val_atom', 'n_d_el_adjacent', '2nd', 2.34, 0.75099, 0.358]
['d_MM', 'n_d_el_adjacent', 'adjacent_site_oxidation_state', 0.88, 0.75087, 0.359]
['Z_val_atom', 'd_MM', 'adjacent_site_oxidation_state', 0.86, 0.75087, 0.359]
['Z_val_atom', 'd_MM', 'n_d_el_adjacent', 1.0, 0.75087, 0.359]
['d_MO', 'n_d_el_adjacent', 'adjacent_site_oxidation_state', 1.12, 0.75079, 0.361]
['Z_val_atom', 'd_MO', 'adjacent_site_oxidation_state', 1.1, 0.75079, 0.361]
['Z_val_atom', 'd_MO', 'n_d_el_adjacent', 1.16, 0.75079, 0.361]
['q_O', 'n_d_el_adjacent', 'adjacent_site_oxidation_state', 0.38, 0.75077, 0.362]
['Z_val_atom', 'q_O', 'adjacent_site_oxidation_state', 0.4, 0.75077, 0.362]
['Z_val_atom', 'q_O', 'n_d_el_adjacent', 1.23, 0.75077, 0.362]
['Z_val_atom', 'n_d_el_adjacent', 'adjacent_site_oxidation_state', 1.26, 0.75075, 0.361]
['Z_val_atom', 'd_MM', '3rd', 0.83, 0.75061, 0.35]
['q_O', 'n_d_el_active', 'bulk_metal_oxidation_state', 1.04, 0.74941, 0.368]
['magmom', '4th', '5th', 0.28, 0.74922, 0.361]
['n_d_el_active', 'c6', '3rd', 2.09, 0.74884, 0.34]
['Z_val_bulk', 'magmom', '4th', 0.33, 0.74842, 0.353]
['d_MO', 'n_d_el_adjacent', '3rd', 0.73, 0.74832, 0.351]
['q_M', 'n_d_el_active', '3rd', 0.81, 0.748, 0.317]
['Z_val_bulk', 'c6', '4th', 1.23, 0.74799, 0.346]
['bandgap', 'n_d_el_active', 'bulk_metal_oxidation_state', 0.86, 0.74787, 0.365]
['d_MM', '1st', '3rd', 0.72, 0.74781, 0.353]
['q_M', 'd_MM', '3rd', 1.23, 0.74714, 0.346]
['n_d_el_active', '1st', '2nd', 1.69, 0.74713, 0.368]
['q_O', 'magmom', 'n_d_el_adjacent', 0.19, 0.74688, 0.352]
['q_M', 'active_site_oxidation_state', '2nd', 0.97, 0.74679, 0.373]
['n_d_el_active', 'bulk_metal_oxidation_state', '1st', 2.19, 0.74672, 0.367]
['bandgap', '2nd', '4th', 0.75, 0.74626, 0.345]
['Z_val_bulk', 'q_O', '5th', 0.1, 0.74598, 0.353]
['adjacent_site_oxidation_state', 'en_pauling', '3rd', 0.31, 0.74582, 0.354]
['magmom', 'n_d_el_adjacent', '4th', 0.87, 0.74556, 0.362]
['bandgap', 'magmom', '4th', 0.5, 0.74542, 0.339]
['Z_val_atom', 'd_MM', 'd_MO', 0.87, 0.74533, 0.359]
['n_d_el_active', 'atomic_radius', '3rd', 1.65, 0.74495, 0.342]
['n_d_el_adjacent', 'c6', '4th', 2.25, 0.74457, 0.339]
['Z_val_bulk', 'd_MO', 'n_d_el_active', 0.95, 0.74437, 0.359]
['Z_val_atom', 'd_MO', '2nd', 0.8, 0.74432, 0.359]
['d_MM', '1st', '5th', 0.17, 0.74416, 0.366]
['q_M', 'bandgap', '2nd', 0.52, 0.74416, 0.363]
['n_d_el_active', '2nd', '4th', 2.03, 0.74408, 0.371]
['Z_val_bulk', 'magmom', 'c6', 0.45, 0.74403, 0.358]
['magmom', 'en_pauling', '4th', 0.97, 0.74399, 0.353]
['Z_val_atom', 'q_O', 'd_MO', 0.48, 0.74392, 0.358]
['d_MO', 'n_d_el_adjacent', 'en_pauling', 0.69, 0.7436, 0.364]
['Z_val_atom', 'd_MO', '1st', 0.72, 0.74354, 0.361]
['magmom', 'bulk_metal_oxidation_state', '2nd', 1.31, 0.74351, 0.366]
['Z_val_atom', 'q_O', '3rd', 0.82, 0.74314, 0.338]
['Z_val_bulk', 'adjacent_site_oxidation_state', '3rd', 0.55, 0.74307, 0.348]
['d_MO', 'n_d_el_adjacent', 'atomic_radius', 0.66, 0.74271, 0.367]
['Z_val_atom', 'q_O', 'atomic_radius', 0.78, 0.7427, 0.357]
['Z_val_bulk', 'c6', '3rd', 1.29, 0.74204, 0.338]
['d_MO', 'en_pauling', '3rd', 0.32, 0.74192, 0.353]
['magmom', '3rd', '4th', 0.91, 0.7419, 0.326]
['q_M', 'd_MO', '3rd', 0.96, 0.74168, 0.345]
['Z_val_atom', 'd_MM', 'atomic_radius', 0.82, 0.74143, 0.379]
['n_d_el_active', 'c6', 'en_pauling', 1.96, 0.74136, 0.367]
['d_MM', '3rd', '5th', 0.27, 0.74094, 0.333]
['q_O', 'n_d_el_active', '5th', 0.18, 0.74094, 0.354]
['d_MO', '1st', '2nd', 0.4, 0.74088, 0.365]
['d_MO', '3rd', '5th', 0.09, 0.7407, 0.338]
['q_O', 'active_site_oxidation_state', '2nd', 0.36, 0.74032, 0.375]
['n_d_el_active', 'c6', '1st', 1.97, 0.7401, 0.357]
['Z_val_atom', 'bandgap', '4th', 0.69, 0.74, 0.339]
['active_site_oxidation_state', 'atomic_radius', '2nd', 0.82, 0.73984, 0.364]
['Z_val_bulk', 'd_MO', '3rd', 0.6, 0.73978, 0.355]
['d_MM', 'n_d_el_active', 'n_d_el_adjacent', 0.99, 0.73964, 0.354]
['Z_val_atom', 'bandgap', 'd_MM', 0.29, 0.73924, 0.367]
['Z_val_bulk', 'atomic_radius', '3rd', 0.95, 0.73905, 0.345]
['Z_val_bulk', 'd_MM', '5th', 0.08, 0.73896, 0.359]
['q_M', 'q_O', '3rd', 0.42, 0.73876, 0.355]
['q_M', 'n_d_el_active', '2nd', 0.92, 0.73862, 0.325]
['bulk_metal_oxidation_state', 'atomic_radius', '1st', 1.9, 0.73856, 0.364]
['q_M', 'd_MM', '2nd', 1.29, 0.73848, 0.364]
['Z_val_atom', 'q_O', 'd_MM', 0.22, 0.73825, 0.356]
['d_MM', 'active_site_oxidation_state', '3rd', 0.79, 0.7381, 0.353]
['q_M', 'q_O', '2nd', 0.46, 0.738, 0.375]
['magmom', 'bulk_metal_oxidation_state', '3rd', 1.19, 0.73794, 0.364]
['q_O', 'magmom', '3rd', 0.3, 0.73784, 0.373]
['q_O', '1st', '3rd', 0.47, 0.73749, 0.341]
['Z_val_bulk', 'd_MO', 'n_d_el_adjacent', 0.95, 0.73725, 0.363]
['n_d_el_active', 'en_pauling', '3rd', 1.56, 0.73722, 0.356]
['d_MO', 'n_d_el_active', '5th', 0.11, 0.73698, 0.358]
['d_MO', '2nd', '3rd', 0.75, 0.73643, 0.348]
['q_O', 'magmom', '2nd', 0.35, 0.73579, 0.367]
['d_MM', 'en_pauling', '3rd', 0.7, 0.73551, 0.358]
['d_MM', 'n_d_el_adjacent', '3rd', 0.83, 0.73507, 0.362]
['d_MM', '2nd', '3rd', 1.14, 0.73506, 0.346]
['n_d_el_active', 'n_d_el_adjacent', 'c6', 2.39, 0.73503, 0.371]
['d_MM', '1st', '2nd', 0.73, 0.73483, 0.373]
['Z_val_bulk', '2nd', '4th', 1.16, 0.73468, 0.37]
['adjacent_site_oxidation_state', '1st', '2nd', 0.38, 0.73459, 0.381]
['Z_val_atom', 'd_MM', '2nd', 0.93, 0.73395, 0.374]
['bandgap', 'd_MO', 'n_d_el_adjacent', 0.22, 0.73377, 0.367]
['q_M', 'active_site_oxidation_state', '3rd', 0.95, 0.73374, 0.37]
['bulk_metal_oxidation_state', '3rd', '5th', 0.83, 0.73366, 0.355]
['Z_val_bulk', 'q_M', 'bandgap', 0.32, 0.73343, 0.347]
['active_site_oxidation_state', '3rd', '5th', 0.09, 0.73341, 0.369]
['d_MO', 'n_d_el_adjacent', '2nd', 0.76, 0.73328, 0.358]
['n_d_el_adjacent', 'c6', '3rd', 2.11, 0.73325, 0.345]
['magmom', 'active_site_oxidation_state', '3rd', 0.68, 0.73306, 0.383]
['q_M', 'd_MO', '2nd', 0.99, 0.73288, 0.367]
['Z_val_bulk', 'n_d_el_active', 'c6', 1.52, 0.73288, 0.364]
['Z_val_atom', 'en_pauling', '5th', 0.64, 0.73261, 0.358]
['Z_val_atom', 'q_O', 'bandgap', 0.22, 0.73257, 0.342]
['magmom', 'c6', '4th', 1.22, 0.73239, 0.351]
['n_d_el_active', 'c6', '2nd', 2.27, 0.73226, 0.362]
['d_MO', 'active_site_oxidation_state', '3rd', 0.92, 0.7321, 0.354]
['active_site_oxidation_state', '2nd', '5th', 0.1, 0.73191, 0.382]
['Z_val_bulk', '1st', '2nd', 0.88, 0.73189, 0.375]
['Z_val_bulk', 'c6', '1st', 1.03, 0.73161, 0.363]
['Z_val_atom', 'd_MM', '1st', 0.77, 0.7316, 0.378]
['Z_val_atom', 'q_O', '2nd', 0.9, 0.73156, 0.352]
['active_site_oxidation_state', '1st', '5th', 0.04, 0.7314, 0.324]
['Z_val_bulk', 'c6', 'en_pauling', 1.14, 0.73138, 0.369]
['n_d_el_adjacent', '2nd', '4th', 2.03, 0.73116, 0.366]
['bandgap', 'atomic_radius', '4th', 0.76, 0.73111, 0.339]
['Z_val_atom', 'q_O', '1st', 0.8, 0.73096, 0.351]
['n_d_el_active', 'atomic_radius', 'c6', 2.12, 0.73088, 0.362]
['n_d_el_active', 'c6', '5th', 0.82, 0.73087, 0.362]
['d_MM', 'd_MO', 'n_d_el_adjacent', 0.86, 0.73087, 0.373]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', '2nd', 0.85, 0.73082, 0.386]
['Z_val_atom', 'atomic_radius', '5th', 0.8, 0.73059, 0.351]
['d_MO', 'n_d_el_active', '3rd', 0.71, 0.73025, 0.364]
['q_O', 'd_MO', 'n_d_el_adjacent', 0.43, 0.73011, 0.363]
['q_O', '1st', '2nd', 0.46, 0.72957, 0.372]
['q_M', 'bulk_metal_oxidation_state', '2nd', 1.28, 0.72945, 0.377]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', '2nd', 0.76, 0.72924, 0.386]
['3rd', '4th', '5th', 0.71, 0.72911, 0.373]
['magmom', 'n_d_el_adjacent', 'c6', 0.93, 0.72897, 0.361]
['Z_val_bulk', 'en_pauling', '3rd', 0.92, 0.72863, 0.366]
['d_MM', 'active_site_oxidation_state', '2nd', 0.82, 0.72855, 0.378]
['Z_val_bulk', 'd_MM', '3rd', 0.52, 0.72853, 0.362]
['bulk_metal_oxidation_state', '1st', '5th', 0.75, 0.72835, 0.34]
['q_M', 'bandgap', '4th', 0.45, 0.7283, 0.358]
['d_MO', 'n_d_el_adjacent', '1st', 0.73, 0.72808, 0.377]
['Z_val_atom', '4th', '5th', 0.75, 0.72799, 0.357]
['n_d_el_active', 'adjacent_site_oxidation_state', '3rd', 0.72, 0.72798, 0.36]
['Z_val_bulk', 'n_d_el_adjacent', 'c6', 1.52, 0.72774, 0.362]
['q_M', 'd_MO', 'n_d_el_active', 0.85, 0.7277, 0.382]
['d_MM', 'bulk_metal_oxidation_state', '3rd', 1.18, 0.72761, 0.36]
['atomic_radius', '3rd', '4th', 1.74, 0.72754, 0.355]
['n_d_el_adjacent', 'atomic_radius', '3rd', 1.64, 0.7275, 0.355]
['q_M', 'bulk_metal_oxidation_state', '3rd', 1.17, 0.72739, 0.36]
['Z_val_bulk', 'd_MO', 'atomic_radius', 0.5, 0.72739, 0.386]
['magmom', 'adjacent_site_oxidation_state', '3rd', 0.83, 0.7269, 0.377]
['d_MO', 'atomic_radius', '1st', 0.46, 0.72671, 0.399]
['bandgap', '4th', '5th', 0.22, 0.72622, 0.367]
['bulk_metal_oxidation_state', 'atomic_radius', '2nd', 2.38, 0.72571, 0.382]
['Z_val_bulk', 'd_MM', 'n_d_el_active', 0.63, 0.72538, 0.379]
['magmom', 'd_MM', 'n_d_el_active', 1.01, 0.72532, 0.358]
['bandgap', 'd_MO', '3rd', 0.15, 0.72529, 0.36]
['Z_val_bulk', 'd_MO', 'en_pauling', 0.61, 0.72522, 0.378]
['q_O', 'en_pauling', '3rd', 0.37, 0.72487, 0.357]
['q_O', 'atomic_radius', '1st', 0.51, 0.72447, 0.383]
['adjacent_site_oxidation_state', '2nd', '3rd', 0.73, 0.72444, 0.36]
['q_O', 'n_d_el_adjacent', 'atomic_radius', 0.71, 0.72443, 0.359]
['Z_val_atom', '2nd', '5th', 0.76, 0.72426, 0.366]
['Z_val_bulk', 'c6', '2nd', 1.43, 0.72411, 0.363]
['d_MO', 'active_site_oxidation_state', '2nd', 0.92, 0.72393, 0.384]
['d_MO', 'bulk_metal_oxidation_state', '3rd', 0.78, 0.72369, 0.362]
['n_d_el_active', 'adjacent_site_oxidation_state', '5th', 0.13, 0.72362, 0.376]
['d_MM', 'n_d_el_adjacent', 'atomic_radius', 0.79, 0.72359, 0.391]
['magmom', 'd_MO', 'atomic_radius', 0.92, 0.7235, 0.363]
['Z_val_atom', '3rd', '5th', 0.68, 0.7235, 0.36]
['Z_val_atom', '1st', '5th', 0.64, 0.72336, 0.372]
['Z_val_bulk', 'atomic_radius', 'c6', 1.25, 0.72318, 0.363]
['Z_val_bulk', 'c6', '5th', 0.35, 0.72309, 0.362]
['bandgap', 'd_MM', '3rd', 0.48, 0.72296, 0.369]
['Z_val_atom', 'magmom', '5th', 0.05, 0.72277, 0.365]
['active_site_oxidation_state', 'en_pauling', '2nd', 0.68, 0.72276, 0.389]
['bandgap', 'active_site_oxidation_state', '2nd', 0.13, 0.72236, 0.392]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', '2nd', 0.85, 0.72203, 0.392]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', '3rd', 0.77, 0.72201, 0.368]
['d_MM', 'n_d_el_active', '3rd', 0.82, 0.72175, 0.369]
['Z_val_atom', 'atomic_radius', 'en_pauling', 1.99, 0.72152, 0.372]
['q_M', 'atomic_radius', '4th', 1.06, 0.72145, 0.366]
['n_d_el_adjacent', 'c6', '1st', 1.98, 0.7214, 0.37]
['Z_val_atom', 'c6', '5th', 0.82, 0.72129, 0.369]
['q_M', 'atomic_radius', '2nd', 1.22, 0.72079, 0.357]
['Z_val_bulk', 'n_d_el_active', 'adjacent_site_oxidation_state', 0.94, 0.72076, 0.395]
['Z_val_bulk', 'bandgap', 'd_MO', 0.46, 0.72018, 0.379]
['q_M', 'adjacent_site_oxidation_state', '3rd', 0.85, 0.72011, 0.367]
